"xResponse","yResponse","PerceptualSharpness_1_mean","PerceptualSharpness_1_std","Loudness_1_mean","MFCC_2_std","ZCR_1_std","MFCC_1_std","Loudness_1_std","MFCC_2_mean","Energy_1_std","MFCC_3_mean","ZCR_1_mean","SpectralVariation_1_mean","Energy_1_mean","SpectralVariation_1_std","MFCC_3_std","MFCC_1_mean"
0.3983333333,0.135,1.8823678949,0.1185051359,14.6795686441,0.2474846496,0.0248329675,0.2859517969,1.7166844386,-0.1533688904,0.0029407766,0.4507061362,0.1266701438,0.1231898642,0.0116564867,0.0537507186,0.2214684656,2.3827772401
0.3483333333,0.3733333333,1.7334362886,0.1163482599,18.4791194722,0.3107065171,0.0336841567,0.4490082478,1.9947208408,0.0265513929,0.0073933119,0.5699658957,0.0603970614,0.1320884492,0.0287483006,0.0827166302,0.2891426027,2.708775186
0.03,0.51,1.8091078659,0.1349743886,27.7220991062,0.3113496195,0.0365759735,0.4259399302,3.2510026335,-0.1764804861,0.0111049733,0.4668035574,0.1564996893,0.1101250446,0.0515609415,0.0496902199,0.315443061,2.4409306706
0.5566666667,0.0316666667,1.8866373613,0.288297039,25.4179011829,0.327690945,0.0551944685,0.9047547572,5.0956698877,0.7839466008,0.0184246398,0.5989172469,0.0973677202,0.1780226338,0.0484358989,0.0768722967,0.3285905643,2.3728547365
0.5033333333,0.3,1.2482387932,0.2757438479,6.9065661041,0.6583699638,0.0060432905,0.948619502,2.6673977137,2.0935763172,0.0205984985,1.5389207995,0.0107477362,0.0956238693,0.0199446903,0.1114180213,0.4017691683,3.3614468356
0.665,0.2983333333,1.7524122013,0.1153427969,20.2648501893,0.3913782082,0.0257781342,0.3358826893,2.463978846,-0.5579121635,0.0070979738,0.619969107,0.1026000977,0.171089221,0.0245060588,0.060539391,0.2968329202,2.7832140494
0.81,0.49,2.2063638696,0.0748777033,13.3050172674,0.2286842288,0.0276012964,0.2500667645,1.198168759,0.008456071,0.0012221449,0.455192714,0.1846202504,0.1991500794,0.0074174052,0.0487982466,0.2165860929,1.811803357
0.8416666667,0.6166666667,1.697441023,0.0740413697,7.9744828238,0.2334063047,0.0189818282,0.2805868498,0.8630453707,0.3405776051,0.0009128653,0.6293940581,0.0669111772,0.1856529923,0.0039343404,0.0744492496,0.2291934496,2.7516951246
0.8433333333,0.6483333333,1.758121246,0.0721067877,7.1738593835,0.2500685783,0.0189336796,0.2654922881,0.645221333,0.1505132324,0.000436484,0.3020294257,0.0862315785,0.1865234256,0.0025381657,0.0544986051,0.2621802413,2.8558089824
0.6466666667,0.7466666667,1.4399235535,0.0969555069,14.2220705825,0.2337743448,0.0220825892,0.3294287975,1.1920168035,-0.3258504814,0.004724928,0.3105663565,0.0512362393,0.1288470491,0.0159448149,0.0752703462,0.2424404462,3.4491128447
0.6333333333,0.865,1.5060098478,0.0537306162,14.505428639,0.2019539569,0.0123665754,0.2129788157,1.2558570667,0.5359400229,0.0035846746,0.5562107519,0.0465587269,0.156828515,0.0163674228,0.0700676414,0.2135106237,3.3621274231
0.6333333333,0.865,1.6765193483,0.0725961592,6.4434446561,0.2208649588,0.015388784,0.2429828695,0.5499007722,0.4131214145,0.0003833375,0.1518233247,0.0634765625,0.1933441976,0.0023655919,0.0656861957,0.2275022768,3.375603762
0.5566666667,0.9666666667,2.18163555,0.0738940639,11.5012911521,0.2260761017,0.0293526258,0.239114395,0.947633816,0.0495744779,0.0009009148,0.3482379398,0.1702215021,0.1847556519,0.0055251635,0.050681338,0.2159822192,1.7630611456
0.7266666667,0.975,1.7472654931,0.1333186741,10.1880631089,0.3000591327,0.0249849709,0.3623820324,2.0367026475,0.8410748583,0.0043965026,0.1314175403,0.0664894798,0.1784526337,0.0075493647,0.0737981014,0.2527327825,3.1748364617
0.6316666667,0.9783333333,2.0624748849,0.1745819249,4.0604268877,0.3505103317,0.0558081164,0.3916888395,1.3243951236,0.6011726322,0.0005430154,0.5576793945,0.0838678533,0.1595105356,0.0015434364,0.1050954971,0.2352195389,1.6879421808
0.0383333333,0.9733333333,1.6153738394,0.060943892,12.2848799405,0.1896070198,0.0021781263,0.2696523783,0.6459652986,-0.6178673475,0.0174433905,-2.1242390611,0.0813876065,0.0004350242,0.1767124921,0.004342856,0.1987073439,2.5633859494
0.1016666667,0.965,1.5430967209,0.0556878702,13.5339568004,0.1641068884,0.0016314165,0.3169130704,0.8105645012,-0.1231699003,0.0089597647,-1.0180495281,0.0611017401,0.000733334,0.0803595081,0.0041079043,0.1849697164,2.7080037935
0.1416666667,0.8783333333,1.6154051823,0.0380465091,13.8286145168,0.1887264416,0.0017903493,0.1622873623,0.7424687076,-0.113732648,0.015219411,-2.0288986204,0.0716219815,0.0005073057,0.1552101125,0.0041905376,0.2170906466,2.8304342886
0.3966666667,0.4866666667,2.0805239604,0.2459893985,3.7988623608,0.2347188978,0.0579703712,0.6189196222,1.9424212389,0.6839406841,0.0033664795,0.6491722593,0.0766712536,0.1455740742,0.0018528266,0.0947080263,0.2853927236,1.4917792393
0.1633333333,0.8916666667,1.4795315573,0.0567666379,23.7718354619,0.2223349654,0.0156405102,0.2250655269,2.1251078039,-0.6300664498,0.0146907647,0.234544527,0.0399225408,0.1394481255,0.0592050963,0.0816623564,0.2314444477,2.8898103066
0.0316666667,0.9366666667,1.1918513274,0.1057156477,22.7221487392,0.2964155488,0.0031403941,0.3632919328,3.2247313469,1.0499945003,0.0892949838,0.7427831022,0.016895641,0.0724301962,0.1791050925,0.0808976904,0.2428170642,3.639131965
0.0283333333,0.8566666667,1.3746979997,0.0564406701,24.1283907014,0.2335987962,0.0088342446,0.2687327433,2.3996058349,0.7783240109,0.0152215594,0.0405605165,0.0258955522,0.0817944927,0.0738338715,0.0544694714,0.2062461059,3.880312265
0.1033333333,0.56,1.6860305516,0.0792673442,31.7091586025,0.2565834489,0.0161210406,0.2915156396,3.6305173935,0.2012240882,0.0187281591,0.2652727228,0.0663063743,0.1746665177,0.0749133319,0.0659281731,0.2042547173,3.326492184
0.8,0.0866666667,1.2354862302,0.1816856708,16.9190494538,0.3939551293,0.0116818691,0.8475164633,5.685051667,0.2767917677,0.0369528665,0.0375205231,0.0431019176,0.1761678614,0.0388368662,0.0741621992,0.3392402636,5.3670644069
0.485,0.705,1.6378251441,0.1256569634,20.7174964333,0.276839442,0.0258996459,0.3941515436,2.6240003674,0.1995246412,0.0132263313,0.4767453421,0.0545099432,0.1667043506,0.0365533033,0.0921150481,0.27311254,2.8222121641
0.2216666667,0.8016666667,1.1949781563,0.1385869302,12.2845597409,0.2349143349,0.0048147326,0.286596431,3.4560526626,0.1682581971,0.079934324,0.5231001518,0.0030295632,0.1005965239,0.1044016348,0.1281391671,0.2206721388,2.9275729437
0.34,0.8833333333,1.1710917791,0.1928384182,8.9941740738,0.5414975514,0.0089992954,0.6176698536,1.8780256235,0.0110204885,0.0232745963,0.959922996,0.0079123757,0.1394419937,0.0354193614,0.1250526607,0.3461559677,3.5613215366
0.1783333333,0.8916666667,1.3338541256,0.1846410908,13.8462023492,0.2281189392,0.0232262609,0.3423561584,3.0705719851,-0.1290189678,0.0849120642,0.1738458696,0.0211459073,0.117808161,0.0771333386,0.1224093446,0.2684759912,3.2273001759
0.135,0.92,1.533229091,0.334805952,6.8342027758,0.2292368805,0.05365917,0.4786153367,2.2480547002,0.0559226806,0.0268275199,0.1236493474,0.0367820046,0.1162359276,0.0203782012,0.1186906101,0.2898909599,2.8722943539
0.2866666667,0.6233333333,2.0573195976,0.1009552882,21.1144582671,0.2428584037,0.0283985725,0.2749857412,1.7162533794,0.194047899,0.0045422154,-0.1852807939,0.1034490412,0.1431681088,0.0277297835,0.0662876116,0.2177805868,1.8396978576
0.1733333333,0.7616666667,1.0807795781,0.0577297279,25.8664103,0.2308027309,0.004566236,0.2584297842,2.9465609008,0.8532356946,0.0291877577,0.5542444292,0.0254960494,0.1363284204,0.1163786038,0.0736866775,0.2070243682,5.5164728853
0.1866666667,0.6683333333,1.4216680837,0.116290842,11.6464632575,0.2435147863,0.0101345871,0.2983662686,1.7333439074,1.4503196995,0.010573049,0.9730864456,0.018482555,0.1357394051,0.0263530013,0.0926280353,0.2205190194,3.4833251136
0.155,0.9483333333,1.8167919016,0.0872407441,4.1990982629,0.232586238,0.0181356988,0.226304951,0.3976090314,0.4186415891,0.0004617362,0.6330529528,0.0376143022,0.1374106061,0.0017780344,0.0883563381,0.2369283246,2.2217934492
0.1483333333,0.98,1.7505326118,0.1344601053,4.408495706,0.2248518226,0.0212663316,0.2251612557,0.5154350262,0.4011402909,0.0024415802,0.4802199264,0.0218894265,0.1412762838,0.0038432951,0.1249911945,0.2240853982,2.1105015872
0.5433333333,0.49,1.817743134,0.0805768324,10.7881277766,0.220722487,0.0156355735,0.2635936645,0.9693706741,-0.5501039139,0.0009741971,-0.0681345374,0.1042480469,0.1920023311,0.0057568132,0.0507401184,0.2176981793,2.7932360715
0.5483333333,0.5483333333,2.0807843216,0.0864560466,6.607671964,0.2836452418,0.0267158646,0.3076607934,0.5536431107,-0.2394290902,0.0003478894,-0.0954394413,0.1572598544,0.1920415879,0.0016378972,0.042954937,0.234147956,1.9598985631
0.5116666667,0.5866666667,1.576887029,0.1393690323,6.1813692201,0.2942206723,0.01814996,0.381902615,0.8290827323,1.1853195829,0.0014946468,0.6061506686,0.0389237837,0.1561733585,0.0036546658,0.0737186037,0.2305740295,3.5499327414
0.475,0.6316666667,1.2688047819,0.0993141149,8.5403967892,0.4197888133,0.0062507636,0.4286067418,0.9466929404,1.6923047679,0.0042098755,1.0614901126,0.0186379173,0.1324788046,0.0130256678,0.0793641873,0.2441014566,4.2064226014
0.585,0.21,1.5583950726,0.1846598183,23.5273584082,0.8073297955,0.0404613287,0.7592484791,5.7606200606,0.2720457923,0.038783655,0.7207022219,0.0859985352,0.1679702844,0.0600723734,0.106274504,0.5659762145,2.9790514882
0.345,0.7416666667,1.2170497856,0.0570802616,19.884950216,0.2311990162,0.0080743219,0.2476563509,3.1207769252,-0.0922356096,0.0145827202,0.6131951186,0.0342240767,0.1771177333,0.0423131369,0.0718870864,0.2184313741,4.7564120065
0.5083333333,0.4216666667,2.1154185596,0.116999311,24.9015922842,0.2473324108,0.0299649936,0.2649916672,2.0735196427,0.2172359082,0.0044362581,-0.1928876791,0.149486195,0.1976838399,0.0311552831,0.0502084332,0.213455928,2.2985148166
0.9833333333,0.175,2.7753755792,0.4670875639,6.4813138012,1.4186163571,0.1224769273,1.0273647,1.6976650534,-0.7766501841,0.0070059966,0.4461052699,0.2807450728,0.2091436824,0.00766954,0.1222258527,0.8697164214,-1.1630361367
0.5033333333,0.0366666667,2.2309265262,0.1303405155,36.1202947543,0.2401920268,0.024476287,0.4211107739,3.3637056164,-0.5515347981,0.0222719129,0.400094692,0.2144109553,0.1923656119,0.0772902521,0.0607272024,0.2296858864,0.9916726488
0.5483333333,0.4533333333,2.0701927314,0.0786964603,12.9703918422,0.2254855391,0.0244225126,0.2403444891,1.0238817598,-0.3425532504,0.0008937407,-0.1194120448,0.1600119851,0.1977357824,0.007009497,0.0395731296,0.214880964,1.8242192503
0.505,0.6533333333,1.7990542857,0.0924333704,11.9506632847,0.2357018249,0.0233727499,0.2657825821,1.0195761562,0.2295755078,0.0033480834,0.4098080739,0.0612349077,0.1685204212,0.0110579383,0.0825434007,0.2169743569,2.3749464005
0.505,0.6533333333,1.7186974041,0.1121876425,16.0781186564,0.2665200509,0.0179018936,0.3168266167,1.5832546289,0.5265580749,0.0121303518,0.6537335776,0.0456431996,0.1731335275,0.0270315666,0.0949774156,0.2281448846,2.5513487292
0.435,0.6533333333,1.9098396158,0.0694839276,10.3178168415,0.2116357012,0.0248805921,0.2239079717,1.1261399813,-0.1262185758,0.0012096393,0.2344741542,0.1121604226,0.1813008096,0.0051661367,0.0587115637,0.1975016099,2.1716282386
0.3283333333,0.74,1.1280263432,0.085558542,14.635472155,0.2520271292,0.0066908697,0.3571043176,1.7352246821,0.7260214281,0.0126201183,0.6970293887,0.0195035067,0.1592515612,0.0346839199,0.0868665518,0.2317207326,4.6780970672
0.38,0.7783333333,1.4386513525,0.0984804506,12.7521070615,0.2660409062,0.0110346116,0.3753336981,1.4997450882,1.0018523693,0.0063719484,0.4984062827,0.0320656516,0.1774522662,0.0176426369,0.079035954,0.2135997527,3.6082831627
0.415,0.7166666667,1.5678286878,0.148476942,13.5396084717,0.3357999955,0.0186747631,0.4233545493,1.613953762,0.855054518,0.0083858216,0.449165715,0.0407714844,0.1637766521,0.0188176645,0.0785562471,0.2825002874,3.0865840569
0.4033333333,0.425,2.0879298409,0.0705860782,36.6235016708,0.2222857655,0.0194533853,0.2338864301,2.8389041572,0.0665387051,0.0094208787,-0.5776649516,0.1630526456,0.1987925454,0.0720194424,0.0463035062,0.2071660653,1.7721063063
0.505,0.4783333333,2.0376753997,0.1344731788,15.2157484403,0.2376362354,0.0335064039,0.323861369,1.4291549542,0.0381604171,0.0019237108,0.1353943167,0.1356312145,0.1944044266,0.0109797097,0.0559549471,0.2176243155,2.0950989198
0.1333333333,0.1216666667,1.7653345704,0.2202371777,12.4608782428,0.3296483619,0.0395031808,0.6595185123,1.7275586321,0.2472361517,0.0055600604,0.829232338,0.0663563121,0.1375229742,0.0130462024,0.0748324825,0.391662012,2.8562753368
0.0966666667,0.365,1.5952399243,0.1322053404,13.6402760329,0.354419232,0.019134576,0.5609187339,1.9807754259,0.1161693203,0.0069078891,0.9186855223,0.0451105291,0.1123315334,0.0179816747,0.0748371764,0.4163434267,3.312570873
0.2766666667,0.4216666667,1.4220650366,0.1174786477,14.8106312338,0.36605292,0.0119856606,0.4503594173,1.7819376235,0.1043463728,0.0045614959,0.5782089324,0.045365767,0.1624715386,0.0187212021,0.0725264415,0.2974979562,4.1014106746
0.27,0.5666666667,1.3439810448,0.1195475744,13.3150856327,0.293439054,0.0128285377,0.6138125292,1.6530264513,0.2961309777,0.006323428,0.34416471,0.041348544,0.1496385581,0.0166423131,0.073103802,0.3964583492,4.3580770451
0.7666666667,0.385,2.3310877595,0.2954320674,7.8885090646,0.6659323036,0.0956912903,0.7520790738,5.3299650055,0.0041098084,0.0117968568,0.2371671995,0.1948353161,0.2258517921,0.0066758279,0.1309753475,0.413090007,1.3109958527
0.7766666667,0.3183333333,1.333358882,0.2090420951,13.0815158534,0.837031834,0.012254756,1.2274353624,3.120827995,2.4653705964,0.0143009554,1.0054519543,0.0319657759,0.1064792594,0.0407280635,0.080555806,1.1235344661,4.692434997
0.4866666667,0.98,2.6117493938,0.1582988919,8.9981432202,0.212080209,0.0946118565,0.2466662715,0.9104077043,0.1930304104,0.0080033943,0.1554040491,0.1440651634,0.1685104423,0.0081311724,0.13420715,0.2100565095,0.342092091
0.4866666667,0.98,2.6480368929,0.1147766145,8.7717600318,0.2012152305,0.102776293,0.2318017582,0.7444511711,0.3014623387,0.0023571047,0.2604254701,0.1684847745,0.1636761311,0.0054469227,0.1385448387,0.206138712,0.3854913941
0.3566666667,0.515,1.5346197208,0.1316734913,15.5050547424,0.2794210191,0.0175067716,0.4763537043,2.1883018663,0.2507554087,0.0115709186,0.9638271804,0.0387018377,0.1289386197,0.0270350333,0.0798831905,0.2699532833,3.3388300712
0.2016666667,0.1533333333,1.7484731827,0.1300006876,30.859959582,0.3808647729,0.0337594524,0.5755666327,3.5499643585,-0.4071543046,0.0202443926,0.5759090756,0.104420055,0.1496648725,0.0658327745,0.0558496357,0.3653153006,2.5648196622
0.1816666667,0.4883333333,1.3622327793,0.0832241776,23.7622053813,0.3413698482,0.0129729005,0.3713664638,4.5349656508,0.1261864527,0.0266920077,0.1622716902,0.0238203569,0.1523168737,0.0855144236,0.0998118047,0.2620743555,3.9332652904
0.3566666667,0.56,1.5717666482,0.1054784368,13.3439200521,0.3393587301,0.0159021179,0.4283734351,1.8838085598,-0.0500693036,0.0038498261,0.3305253108,0.0569125089,0.1600833075,0.0128815732,0.0702633444,0.3461997869,3.4215468454
0.58,0.095,2.1456017844,0.2009590496,22.3796912683,0.5724477469,0.0523139158,0.5936747082,9.1214832724,-0.4250567285,0.0647635595,-0.0824245814,0.1348987926,0.1627289101,0.0593615003,0.1073132003,0.6232809721,1.5357233165
0.5033333333,0.0216666667,2.5016963043,0.5336805918,16.1895393534,0.763569634,0.0987540341,1.0625078089,3.6755213332,1.2353329959,0.0516950827,0.3466164304,0.2205200195,0.2877084847,0.0489199046,0.2050889565,0.4591416466,2.2631043636
0.805,0.4866666667,2.0454553621,0.1085912312,13.9978444209,0.2203933717,0.0329835831,0.272602747,1.1561842114,0.3372345329,0.0065911187,0.8495594335,0.0674771396,0.1435946615,0.0236224436,0.0925489496,0.2291679698,2.097494185
0.6833333333,0.6966666667,1.7617584885,0.1148001011,5.4272426132,0.2523614262,0.0246222455,0.2651683484,0.5631982559,0.213160077,0.0010064185,0.2519049336,0.0458873402,0.1220870034,0.0024966713,0.0834643853,0.2335924993,2.6213854498
0.7883333333,0.8483333333,1.5798184121,0.1179100214,5.0999060351,0.232500331,0.0140193308,0.2784928127,0.6098345162,0.3201664244,0.0030051885,0.6145689665,0.0136274858,0.1540912914,0.0058847904,0.1454670012,0.2230095828,2.6413091977
0.5266666667,0.935,1.4187809655,0.139077322,14.132860548,0.2492677553,0.0197713105,0.3650825761,1.4812650516,-0.2411073423,0.0103355098,0.2468966257,0.0349953391,0.1661329695,0.021684989,0.0980760711,0.2279364065,3.6261146177
0.6933333333,0.83,1.5411489349,0.1565414543,10.0584927408,0.3684581075,0.0188960735,0.4273369523,1.5064827235,0.4439141803,0.0110199501,0.41107008,0.0194147283,0.1510703466,0.0183103548,0.1405630208,0.2798831596,3.1620373173
0.7333333333,0.57,1.8062945515,0.1319169387,15.3075701575,0.2924127479,0.0285120998,0.3956803457,1.871244396,-0.6543911822,0.0030753088,-0.0482329307,0.1175037731,0.1698268786,0.0121903931,0.0499033782,0.2832733291,2.3556786534
0.6816666667,0.4016666667,1.7252875323,0.1456884875,22.9528153178,0.3733655749,0.0230120829,0.3841990734,3.7041373724,-0.2599032405,0.0158944556,0.0426581747,0.0955422141,0.1719986809,0.0328667415,0.0582136626,0.2962063633,2.5452848893
0.7116666667,0.605,1.5750554425,0.1050917328,9.8423111019,0.287417247,0.0229715145,0.4061968867,1.1160292227,-0.4676965775,0.0027073569,0.1984884054,0.0501875444,0.1856940932,0.0075684573,0.1142097478,0.2450172469,3.1534002293
0.365,0.6983333333,1.6199658373,0.0734579253,18.8528191716,0.2595419364,0.0153188264,0.2589954646,1.714322447,-0.8695728103,0.0035687266,0.5192679879,0.0838290128,0.1764267147,0.0212221451,0.0543334687,0.2267055935,3.3115873996
0.2383333333,0.5183333333,1.8622831361,0.1264713152,8.0440680821,0.3401862535,0.0452477114,0.3142558749,0.923494459,0.2580185293,0.0038448641,0.3413238334,0.0774924538,0.170776593,0.005780018,0.1080137276,0.292375002,1.8443736652
0.03,0.8583333333,1.1449886275,0.1133598281,20.7924504684,0.3733434539,0.0042351582,0.6715388037,2.6663674636,0.2345817003,0.0107446909,1.1834486406,0.0105646307,0.009755594,0.1021383113,0.0085016801,0.1924858566,3.374102005
0.1533333333,0.4333333333,1.5040178762,0.1724730244,21.7678859313,0.4190174377,0.0252826228,0.6371672081,2.4408335175,-0.5637919528,0.011621436,0.280762353,0.0472356623,0.0904826983,0.0425691486,0.0514951436,0.2613530474,3.0355378232
0.1283333333,0.8666666667,1.6647405809,0.1062823033,19.3713390034,0.2266906364,0.017578069,0.3077153669,1.7767827839,0.4412328385,0.008789094,0.5371257491,0.043412642,0.1829909265,0.0366629035,0.1043098829,0.2371995874,2.9120750449
0.0666666667,0.9066666667,1.7940318287,0.1478881262,12.7211018594,0.2721202833,0.0204735966,0.3624797886,1.5514731928,0.776305271,0.0139861228,0.5408920283,0.0221779563,0.1426329888,0.0338377319,0.1318537578,0.2186979689,2.062922113
0.115,0.76,1.8053302187,0.1160340273,19.9181381882,0.3269305019,0.0269328818,0.3451311708,2.4181056485,0.0954473048,0.0095127691,0.3657533106,0.0616621538,0.1854560656,0.0320239437,0.1229063143,0.3141414055,2.5427423523
0.0583333333,0.7216666667,1.5760204255,0.1371380157,20.8087852518,0.4112923751,0.0173517712,0.4711248702,2.4699457649,0.2143443717,0.0114601407,0.2580817555,0.0424527255,0.1906753588,0.0420612005,0.1003101074,0.3362802604,3.4104924425
0.0516666667,0.8,1.6895625225,0.1626125981,15.177573794,0.2461881674,0.0289710897,0.3661133259,1.7680152415,0.3762438643,0.0069509329,0.4181192916,0.0470081676,0.1789457674,0.0235973765,0.1203533727,0.3059180007,2.8207323223
0.0266666667,0.865,1.3817916362,0.1255092643,31.1201942965,0.3890168583,0.0136398415,0.4620796779,3.612455394,0.6625200245,0.0688415467,0.1780952999,0.0363048207,0.137080839,0.1305632313,0.0850433393,0.2846836825,4.3995282302
0.0233333333,0.51,1.3964347708,0.0835621757,30.8508605998,0.2932602733,0.0130690393,0.266005874,2.8079073864,0.0958816464,0.0540209783,0.6020739215,0.0203801935,0.1456598207,0.1706321521,0.1138024429,0.257784285,3.4168876784
0.095,0.1466666667,1.7732565661,0.2666083961,39.9417848983,0.3465450279,0.0657702418,0.3414818313,4.2637049575,0.318713835,0.0352630758,0.4518356388,0.0884121982,0.153780047,0.1284753096,0.072367031,0.3498788415,3.1134332791
0.025,0.1783333333,1.6039962015,0.0916033879,37.9397103307,0.3298690128,0.0179075294,0.3689130157,5.7687991988,-0.138319555,0.0517451466,0.4769947214,0.0397560813,0.1491598687,0.1686688497,0.1006048064,0.3146373976,3.0548199078
0.0533333333,0.485,1.7099793007,0.1118607381,20.8161328699,0.3115962239,0.0220635781,0.4228445587,2.3114466376,0.3592405495,0.0078622829,0.4255159625,0.0602805398,0.1913124673,0.032680842,0.0945865634,0.3518613057,2.8956699621
0.045,0.4883333333,1.4845289546,0.1068974993,25.983410143,0.2788835544,0.0145618539,0.3664858141,2.6022661641,0.3302054487,0.0153571564,0.2986378916,0.0408935547,0.1797369942,0.0665984338,0.0966647913,0.2365789639,3.5381401546
0.055,0.5533333333,1.6264026018,0.1220643317,18.9728038656,0.3114427929,0.0181198098,0.381057107,2.0667034522,0.3531681293,0.0102923472,0.488374163,0.0422807173,0.1739053511,0.0346886428,0.1077590142,0.2286995344,3.1148806714
0.0566666667,0.5666666667,1.5421913489,0.1205691763,18.5758959493,0.2944753216,0.0165481627,0.331149667,1.8575626361,0.6181440772,0.0106909117,0.4007635816,0.0331420898,0.1816542696,0.0383160008,0.1226750482,0.300566165,3.3324001434
0.045,0.4666666667,1.7395515631,0.1296949057,29.1881601242,0.3655848828,0.0238542619,0.4037011549,3.6818721515,0.3542934336,0.0195089725,0.4780951999,0.0720492276,0.174141751,0.0659948654,0.0795134847,0.3399496532,3.0631190276
0.085,0.4083333333,1.8832343779,0.099174441,36.5464140789,0.289589564,0.0307682115,0.3539417914,3.3420573735,-0.093204609,0.0220767383,0.4341991052,0.0926624645,0.2034825728,0.0930588069,0.1010241101,0.2628498242,2.3736982492
0.1333333333,0.3033333333,1.7202206074,0.1082604731,27.6095695199,0.297737981,0.0249986506,0.3453475743,3.4973144023,-0.3843694527,0.0110143813,0.1335880867,0.0798117898,0.2007469139,0.0515596996,0.0814834264,0.2838719052,2.7979565897
0.7866666667,0.4183333333,2.115233259,0.2962275347,12.037283321,0.3729805853,0.1238778559,0.5355358723,2.1050184934,-0.1902547775,0.0044741243,0.5505554547,0.159712358,0.135176634,0.0114329398,0.0735354758,0.287665063,3.3943594629
0.6333333333,0.1733333333,1.9599469969,0.1360207115,22.957140438,0.4355610723,0.0341687452,0.512815912,2.2215412722,-0.4416958005,0.0052950135,-0.0156711234,0.1310924183,0.1787032516,0.0284715003,0.0495413732,0.2480902942,2.8116152305
0.5116666667,0.2783333333,1.2443290911,0.13531108,18.3410862187,0.6516693327,0.013595855,0.6400648163,3.1726692456,0.9935482125,0.0307388783,0.7318419708,0.0299238725,0.1344792536,0.0560834135,0.1007702589,0.3850085129,4.1261974837
0.6083333333,0.3316666667,1.5095839258,0.1987918935,11.5957660754,0.4063421554,0.0280401703,0.7511095425,1.8880836887,0.6816032919,0.0059988231,0.3001978826,0.0518576882,0.1549391645,0.0126409015,0.0929686505,0.3533677894,3.5591698566
0.3733333333,0.715,1.4837921946,0.0882423073,15.352626843,0.3280186102,0.0225065059,0.2720140426,1.6464198245,-0.6774672977,0.0147300769,0.4858510267,0.0391623757,0.1706237482,0.0262116162,0.1194239456,0.2518221152,2.9754164567
0.3816666667,0.24,1.587220397,0.080447798,33.7920702482,0.2507241102,0.0284274216,0.2932213088,3.7881430077,-0.2627850595,0.0391200809,0.2840612611,0.0711780895,0.1748180265,0.1011093526,0.1008726015,0.2648117835,2.6231270354
0.5016666667,0.7883333333,1.6141379158,0.0981899846,9.2650288991,0.2815663671,0.0263518916,0.3418870447,1.0640382357,-0.1794419301,0.0045173824,0.0558971832,0.0508478338,0.1701956664,0.0075202253,0.1137819561,0.3173910564,2.8715675501
0.705,0.4583333333,1.4694939293,0.0606361685,12.4900221195,0.355044248,0.016125043,0.2924036645,1.584267373,-0.90985144,0.0032083488,0.3707808571,0.0822642933,0.1708335971,0.0096707276,0.054586231,0.2340668004,4.0492774147
0.6916666667,0.0916666667,2.3466321065,0.2019713613,21.762976395,0.362211044,0.0588445325,0.5080972927,5.0860041083,0.369152825,0.0120045107,0.1006589061,0.2376708984,0.2207993718,0.0239496941,0.0572094418,0.2799711009,1.1919278538
0.78,0.0666666667,1.7082739947,0.134113922,29.484883274,0.5190915075,0.0251062624,0.3546564631,6.8306026294,-0.3693694963,0.0339705331,0.0340331409,0.0788685192,0.1905284762,0.0665294963,0.0765264654,0.2714346273,3.441338957
0.505,0.5016666667,1.4326375467,0.136315008,19.0138414183,0.3816722413,0.0169226374,0.4666413826,2.1423743998,0.4163168448,0.0140515352,0.2801279486,0.0431074663,0.1384843213,0.0390716034,0.0744806527,0.4245000061,4.4140345578
0.7883333333,0.43,1.5857308669,0.0909515665,15.7022598063,0.2553494579,0.0146400953,0.3653526191,2.5112344465,-0.2999444953,0.0057024048,0.1120666733,0.0807883523,0.110186131,0.0163059917,0.0485802527,0.3377362759,3.6139215643
0.2533333333,0.5883333333,1.8082020303,0.0955419286,21.4322016606,0.2693632025,0.01804793,0.3423891918,3.1911468272,0.5822597588,0.0107628392,-0.0143598226,0.0758334073,0.1625873434,0.0328468885,0.0607011547,0.3057073806,3.2945536135
0.2216666667,0.6866666667,1.872381562,0.0753900792,17.5760407442,0.2226872027,0.0197097995,0.2994834969,1.6021218919,0.1393891682,0.0032017965,0.1215201642,0.0890613903,0.1604550467,0.0192691888,0.062023548,0.2304953514,3.1848011258
0.045,0.5166666667,2.2563071491,0.1067761344,37.1191176571,0.2488501451,0.0396479951,0.2806427003,3.2195169271,0.3801233564,0.0156389139,0.078406787,0.1754594283,0.1666819257,0.0827759421,0.0538747214,0.2295792588,2.4739945368
0.5033333333,0.3416666667,1.7351911154,0.1819429239,15.9996198461,0.346500191,0.0282091911,0.5702129299,2.0655624288,0.5009921869,0.0060455784,0.0268421857,0.0701793324,0.159026699,0.0185664724,0.0612161601,0.2549933538,3.5129000208
0.1866666667,0.85,1.5190429673,0.1316350863,17.7396753318,0.254646975,0.0178163601,0.3902775449,2.6231084645,-0.2335889468,0.0077628623,-0.3689748748,0.0503928445,0.1776335075,0.0261262546,0.0758483878,0.2585039415,4.0770187051
0.34,0.0533333333,2.8383260574,0.3842856017,21.4214572861,0.3105006343,0.1331254232,0.7714099179,5.9348284919,0.7816658575,0.0243131153,-0.6398676288,0.4140902433,0.1940549741,0.0349548009,0.0687016435,0.284680875,1.2270772513
